elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
619,HTTP Request,200,Thread Group 1-182,223,286,13,13,619,1,0,0,396
642,HTTP Request,200,Thread Group 1-183,223,286,13,13,642,1,0,0,417
649,HTTP Request,200,Thread Group 1-184,223,286,13,13,649,1,0,0,434
623,HTTP Request,200,Thread Group 1-185,223,286,13,13,623,1,0,0,394
639,HTTP Request,200,Thread Group 1-186,223,286,13,13,639,1,0,0,412
646,HTTP Request,200,Thread Group 1-187,223,286,13,13,646,1,0,0,420
688,HTTP Request,200,Thread Group 1-188,223,286,13,13,688,1,0,0,457
679,HTTP Request,200,Thread Group 1-189,223,286,12,12,679,1,0,0,451
657,HTTP Request,200,Thread Group 1-190,223,286,11,11,657,1,0,0,449
656,HTTP Request,200,Thread Group 1-192,223,286,10,10,656,1,0,0,431
656,HTTP Request,200,Thread Group 1-193,223,286,9,9,656,1,0,0,413
619,HTTP Request,200,Thread Group 1-194,223,286,8,8,618,1,0,0,390
620,HTTP Request,200,Thread Group 1-195,223,286,7,7,620,1,0,0,406
888,HTTP Request,200,Thread Group 1-191,223,286,6,6,888,1,0,0,650
657,HTTP Request,200,Thread Group 1-196,223,286,5,5,657,1,0,0,427
606,HTTP Request,200,Thread Group 1-198,223,286,4,4,606,1,0,0,402
645,HTTP Request,200,Thread Group 1-199,223,286,3,3,645,1,0,0,420
647,HTTP Request,200,Thread Group 1-200,223,286,2,2,647,1,0,0,428
851,HTTP Request,200,Thread Group 1-197,223,286,1,1,851,1,0,0,639
